direction,corrAns,randomInstr,practice_run_loop.thisRepN,practice_run_loop.thisTrialN,practice_run_loop.thisN,practice_run_loop.thisIndex,instr.thisRepN,instr.thisTrialN,instr.thisN,instr.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,thisRow.t,notes,general_instruction.started,textInstr.started,respInstr.started,general_instruction.stopped,respInstr.keys,respInstr.rt,respInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,instrBeginTest.started,keyRespBeginTest.started,info.stopped,keyRespBeginTest.keys,keyRespBeginTest.rt,keyRespBeginTest.duration,main_instruction.started,text.started,key_resp.started,main_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,goodbye_text.started,goodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.04554120000011608,0.06853249999949185,0.06853249999949185,20.486931899999945,space,20.405600199999753,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
left,left,accuracy,0,0,0,0,,,,,,,,,20.49955929999942,,,,,,,,,20.4913918000002,21.702365799999825,22.50301479999962,22.486610799999653,22.486621999999443,22.50301479999962,22.50301479999962,22.50301479999962,22.868833300000006,right,0,0.3543678000005457,None,22.869237400000202,22.88500699999986,23.38706209999964,23.369040900000073,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
right,right,speed,0,1,1,1,,,,,,,,,23.38706209999964,,,,,,,,,23.369258900000204,23.47056379999958,24.27112699999998,24.254680399999415,24.254691499999353,24.27112699999998,24.27112699999998,24.27112699999998,24.888838699999724,right,1,0.6026872000002186,None,24.88911569999982,24.90325219999977,25.40535759999966,25.388934399999926,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
right,right,speed,1,0,2,1,,,,,,,,,25.40535759999966,,,,,,,,,25.389140100000077,25.739060199999585,26.539666799999395,26.523332599999776,26.523344700000052,26.539666799999395,26.539666799999395,26.539666799999395,27.04049479999958,left,0,0.4945743999996921,None,27.040755799999715,27.0550346,27.557119500000226,27.540829900000062,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
left,left,accuracy,1,1,3,0,,,,,,,,,27.557119500000226,,,,,,,,,27.54104289999941,27.64059780000025,28.441215400000146,28.424903099999938,28.42491449999943,28.441215400000146,28.441215400000146,28.441215400000146,28.94066759999987,right,0,0.48844910000025266,None,28.9409469000002,28.956699899999876,,29.442211300000054,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
right,right,speed,2,0,4,1,,,,,,,,,29.458775399999467,,,,,,,,,29.442419500000142,29.792306100000133,30.592968500000097,30.574988100000155,30.57499910000024,30.592968500000097,30.592968500000097,30.592968500000097,31.092373899999984,right,1,0.48903859999973065,None,31.092658499999743,31.108551799999987,,31.593935599999895,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
left,left,accuracy,2,1,5,0,,,,,,,,,31.610580800000207,,,,,,,,,31.594140799999877,31.693958500000008,32.494545200000175,32.47830749999957,32.478318299999955,32.494545200000175,32.494545200000175,32.494545200000175,33.49594100000013,right,0,0.9870160000000396,None,33.49622389999968,33.512100400000236,34.01250909999999,33.996071599999595,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
left,left,accuracy,3,0,6,0,,,,,,,,,34.01250909999999,,,,,,,,,33.99628010000015,34.346116699999584,35.14678879999974,35.130395499999395,35.130406700000094,35.14678879999974,35.14678879999974,35.14678879999974,35.68127149999964,left,1,0.5274425000006886,None,35.68154080000022,35.69557590000022,36.19774369999959,36.18185369999992,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
right,right,speed,3,1,7,1,,,,,,,,,36.19774369999959,,,,,,,,,36.182079399999566,37.38197779999973,38.182820699999866,38.16622589999952,38.16623629999958,38.182820699999866,38.182820699999866,38.182820699999866,38.78364150000016,right,1,0.5875126000000819,None,38.78392029999941,38.79977549999967,39.30020869999953,39.283952199999476,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
left,left,accuracy,4,0,8,0,,,,,,,,,39.30020869999953,,,,,,,,,39.28417769999942,40.48462610000024,41.285185300000194,41.268803099999786,41.26881400000002,41.285185300000194,41.285185300000194,41.285185300000194,41.76945609999984,left,1,0.46879900000021735,None,41.76971979999962,41.7856683,42.2861426999998,42.26965819999987,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
right,right,speed,4,1,9,1,,,,,,,,,42.2861426999998,,,,,,,,,42.26985580000019,43.06997109999975,43.87074659999962,43.85429019999992,43.85430129999986,43.87074659999962,43.87074659999962,43.87074659999962,44.35505149999972,right,1,0.4748600000002625,None,44.355333399999836,44.3711760999995,44.8715672999997,44.85505379999995,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
left,left,accuracy,5,0,10,0,,,,,,,,,44.8715672999997,,,,,,,,,44.855270899999596,46.072543100000075,46.87322369999947,46.85683739999968,46.856848499999614,46.87322369999947,46.87322369999947,46.87322369999947,47.590915900000255,left,1,0.7047137999998085,None,47.59118109999963,47.607119299999795,48.10763769999994,48.0911245999996,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
right,right,speed,5,1,11,1,,,,,,,,,48.10763769999994,,,,,,,,,48.091329799999585,48.891493699999955,49.6921999999995,49.67436859999998,49.67438029999994,49.6921999999995,49.6921999999995,49.6921999999995,50.1598156,right,1,0.461594000000332,None,50.16009799999938,50.175925099999404,50.676406399999905,50.65995320000002,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
right,right,speed,6,0,12,1,,,,,,,,,50.676406399999905,,,,,,,,,50.66015669999979,51.01000279999971,51.81062329999986,51.794231599999875,51.79424310000013,51.81062329999986,51.81062329999986,51.81062329999986,52.31144640000002,right,1,0.4955406999997649,None,52.31170589999965,52.32765990000007,52.82815740000024,52.811965599999894,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
left,left,accuracy,6,1,13,0,,,,,,,,,52.82815740000024,,,,,,,,,52.81217889999971,54.01244080000015,54.8131327000001,54.796902000000046,54.79691289999937,54.8131327000001,54.8131327000001,54.8131327000001,55.34748500000023,left,1,0.532475500000146,None,55.34775239999999,55.363564100000076,,55.86413139999968,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
right,right,speed,7,0,14,1,,,,,,,,,55.880643299999974,,,,,,,,,55.86435149999943,55.947370599999886,56.74800189999951,56.731658900000184,56.731673899999805,56.74800189999951,56.74800189999951,56.74800189999951,57.315719700000045,right,1,0.5662429000003613,None,57.31599069999993,57.3318220000001,57.83231840000008,57.815912000000026,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
left,left,accuracy,7,1,15,0,,,,,,,,,57.83231840000008,,,,,,,,,57.81612009999935,57.91562460000023,58.716309999999794,58.700059599999804,58.700070799999594,58.716309999999794,58.716309999999794,58.716309999999794,59.283962800000154,right,0,0.5662634000000253,None,59.28422899999987,59.29849550000017,59.80063859999973,59.78414619999967,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
right,right,speed,8,0,16,1,,,,,,,,,59.80063859999973,,,,,,,,,59.784353199999714,60.134154299999864,60.93485349999992,60.91853859999992,60.91855020000003,60.93485349999992,60.93485349999992,60.93485349999992,61.58589740000025,right,1,0.6430057000006855,None,61.58616650000022,61.600392100000136,62.100850799999535,62.08611969999947,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
left,left,accuracy,8,1,17,0,,,,,,,,,62.100850799999535,,,,,,,,,62.08632059999945,62.43442959999993,63.23680599999989,63.22030899999936,63.22032020000006,63.23680599999989,63.23680599999989,63.23680599999989,63.904517099999794,left,1,0.6532131000003574,None,63.904774599999655,63.92059439999957,64.42113840000002,64.40468569999939,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
left,left,accuracy,9,0,18,0,,,,,,,,,64.42113840000002,,,,,,,,,64.40487949999988,65.6054637999996,66.4060660999994,66.3895977000002,66.38960859999952,66.4060660999994,66.4060660999994,66.4060660999994,66.87220309999975,right,0,0.4515892999997959,None,66.87247479999951,66.88810229999945,,67.37366930000007,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
right,right,speed,9,1,19,1,,,,,,,,,67.39021559999946,,,,,,,,,67.37387130000025,67.72384019999936,68.52451279999968,68.50809370000025,68.50810430000001,68.52451279999968,68.52451279999968,68.52451279999968,69.05878839999968,left,0,0.5186981999995623,None,69.05906289999984,69.07492139999977,69.57540040000004,69.55891890000021,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.55895679999958,69.57540040000004,69.57540040000004,73.52913910000007,space,3.9387329999999565,None,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.52916019999975,73.54365659999985,73.54365659999985,81.25219379999999,space,7.691146000000117,None,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
left,left,accuracy,,,,,0,0,0,1,0,0,0,0,85.33835069999986,,,,,,,,,85.32651900000019,85.43684649999977,86.23910869999963,86.22279549999985,86.22280820000015,86.23910869999963,86.23910869999963,86.23910869999963,87.44067859999996,left,1,1.1867856999997457,None,,,,,,,,,,,,,,,,,,,81.2560427999997,81.2681891000002,81.2681891000002,85.32224260000021,space,4.045419199999742,None,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
right,right,speed,,,,,0,0,0,1,0,1,1,1,87.45682269999998,,,,,,,,,87.44132949999948,88.24087400000008,89.04156899999998,89.0250974999999,89.0251088999994,89.04156899999998,89.04156899999998,89.04156899999998,90.04278900000008,right,1,0.9854972000002817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
right,right,speed,,,,,0,0,0,1,1,0,2,1,90.05898969999998,,,,,,,,,90.0432839999994,90.39255319999938,91.19327789999988,91.17524419999972,91.17525589999968,91.19327789999988,91.19327789999988,91.19327789999988,92.04458030000023,left,0,0.8500030000004699,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
left,left,accuracy,,,,,0,0,0,1,1,1,3,0,92.0606373999999,,,,,,,,,92.04507360000025,92.84472319999986,93.66198279999935,93.64555139999993,93.64556209999955,93.66198279999935,93.66198279999935,93.66198279999935,94.49649869999939,right,0,0.8195819000002302,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
left,left,accuracy,,,,,0,0,0,1,2,0,4,0,94.51276280000002,,,,,,,,,94.49701089999962,94.84459169999991,95.64686819999952,95.6290282,95.62903970000025,95.64686819999952,95.64686819999952,95.64686819999952,96.27985669999998,left,1,0.6273531999995612,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
right,right,speed,,,,,0,0,0,1,2,1,5,1,96.2958563000002,,,,,,,,,96.28037640000002,97.48178610000014,98.28242929999942,98.26449609999963,98.26450779999959,98.28242929999942,98.28242929999942,98.28242929999942,98.79842800000006,right,1,0.503353000000061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
left,left,accuracy,,,,,0,0,0,1,3,0,6,0,98.81623690000015,,,,,,,,,98.7989975999999,99.6002099999996,100.40093720000004,100.38459369999964,100.38460399999985,100.40093720000004,100.40093720000004,100.40093720000004,101.01860930000021,left,1,0.6014325000005556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
right,right,speed,,,,,0,0,0,1,3,1,7,1,101.03476769999997,,,,,,,,,101.01912079999965,102.21905259999949,103.01974419999988,103.00339679999979,103.00340749999941,103.01974419999988,103.01974419999988,103.01974419999988,103.47056069999962,right,1,0.4464929999994638,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095799,001,2024-03-09_13h54.37.627,random_dot,2023.2.3,59.94600064274645,2024-03-09 13h54.42.301977 +0100,
