wordCTK;colorCTK;corrAnsCTK;congruentCTK;wordPractice;colorPractice;corrAnsPractice;congruentPractice;word;color;corrAns;congruent;trials_CTK.thisRepN;trials_CTK.thisTrialN;trials_CTK.thisN;trials_CTK.thisIndex;trials_practice.thisRepN;trials_practice.thisTrialN;trials_practice.thisN;trials_practice.thisIndex;trials_test.thisRepN;trials_test.thisTrialN;trials_test.thisN;trials_test.thisIndex;thisRow.t;notes;instruction.started;instr_text.started;instr_image.started;instr_resp.started;instruction.stopped;instr_resp.keys;instr_resp.rt;instr_resp.duration;instr_color_to_key.started;instr_ctk.started;resp_ctk.started;instr_color_to_key.stopped;resp_ctk.keys;resp_ctk.rt;resp_ctk.duration;ITI.started;fixcross.started;fixcross.stopped;ITI.stopped;color_to_key_run.started;stimulus_CTK.started;keyResp_CTK.started;color_to_key_run.stopped;keyResp_CTK.keys;keyResp_CTK.corr;keyResp_CTK.rt;keyResp_CTK.duration;instr_practice.started;instr_practice_text.started;instr_practice_resp.started;instr_practice.stopped;instr_practice_resp.keys;instr_practice_resp.rt;instr_practice_resp.duration;practice_run.started;stimulus_practice.started;respPractice.started;practice_run.stopped;respPractice.keys;respPractice.corr;respPractice.rt;respPractice.duration;feedback.started;textFeedback.started;feedback.stopped;textFeedback.stopped;instr_test.started;instr_test_text.started;instr_test_resp.started;instr_test.stopped;instr_test_resp.keys;instr_test_resp.rt;instr_test_resp.duration;test_run.started;stimulus_test_run.started;keyResp_test_run.started;test_run.stopped;keyResp_test_run.keys;keyResp_test_run.corr;keyResp_test_run.rt;keyResp_test_run.duration;goodbye.started;textGoodbye.started;goodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;expStart
;;;;;;;;rot;red;r;1;;;;;;;;;8;4;100;1;306.3284095;;;;;;;;;;;;;;;;;306.3146254;306.4283737;307.2281954;307.2126416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;307.2126764;307.2281954;307.2281954;307.8131113;r;1;0.5798223;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;blue;b;0;;;;;;;;;8;5;101;9;307.8281874;;;;;;;;;;;;;;;;;307.8143764;308.6280973;309.4278395;309.4121751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;309.4122039;309.4278395;309.4278395;309.8624325;b;1;0.4186566;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;red;r;1;;;;;;;;;8;6;102;0;309.877645;;;;;;;;;;;;;;;;;309.8635501;311.0774901;311.8772512;311.8615627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;311.8615934;311.8772512;311.8772512;312.395332;r;1;0.5038703;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;yellow;g;1;;;;;;;;;8;7;103;11;312.4106581;;;;;;;;;;;;;;;;;312.3968021;312.5105866;313.3104622;313.2946076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;313.2946403;313.3104622;313.3104622;313.7284274;g;1;0.4144346;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;blue;b;0;;;;;;;;;8;8;104;2;313.7438221;;;;;;;;;;;;;;;;;313.7296449;314.5435456;315.3434973;315.3273077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;315.3273514;315.3434973;315.3434973;315.8276578;b;1;0.4766804;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;yellow;g;0;;;;;;;;;8;9;105;3;315.8434269;;;;;;;;;;;;;;;;;315.8288302;316.6432519;317.4429268;317.4268862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;317.4269186;317.4429268;317.4429268;318.0948642;r;0;0.6411299;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;red;r;0;;;;;;;;;8;10;106;4;318.1096054;;;;;;;;;;;;;;;;;318.0959576;318.4590991;319.2589336;319.242688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;319.2427057;319.2589336;319.2589336;319.6430149;r;1;0.3716626;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;red;r;0;;;;;;;;;8;11;107;8;319.6591277;;;;;;;;;;;;;;;;;319.6437776;319.7589232;320.558975;320.5433302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;320.5433717;320.558975;320.558975;321.0266824;r;1;0.4654696;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;blue;b;1;;;;;;;;;9;0;108;6;321.0422318;;;;;;;;;;;;;;;;;321.0279229;321.8419205;322.6418618;322.625944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;322.6259748;322.6418618;322.6418618;323.1261944;b;1;0.4823333;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;red;r;1;;;;;;;;;9;1;109;0;323.1415882;;;;;;;;;;;;;;;;;323.1273656;323.4917315;324.2916937;324.2758024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;324.2758337;324.2916937;324.2916937;324.8593484;r;1;0.5599691;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;red;r;0;;;;;;;;;9;2;110;8;324.8745767;;;;;;;;;;;;;;;;;324.8605297;325.2244671;326.0241063;326.0088467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;326.0088908;326.0241063;326.0241063;326.5424977;r;1;0.5078723;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;red;r;1;;;;;;;;;9;3;111;1;326.5576194;;;;;;;;;;;;;;;;;326.543659;326.657594;327.457558;327.4415038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;327.441537;327.457558;327.457558;327.9752776;r;1;0.5106252;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;red;r;0;;;;;;;;;9;4;112;4;327.9905968;;;;;;;;;;;;;;;;;327.976429;328.3406263;329.1405166;329.1245537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;329.1245968;329.1405166;329.1405166;329.6248543;r;1;0.4806096;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;yellow;g;0;;;;;;;;;9;5;113;3;329.6403961;;;;;;;;;;;;;;;;;329.6260209;330.4402441;331.2399717;331.2240502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;331.2240828;331.2399717;331.2399717;331.7579717;g;1;0.5048475;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;blue;b;1;;;;;;;;;9;6;114;5;331.7728275;;;;;;;;;;;;;;;;;331.7591313;332.5729688;333.372777;333.3570922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;333.3571257;333.372777;333.372777;333.8578453;b;1;0.4830577;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;yellow;g;0;;;;;;;;;9;7;115;7;333.8725506;;;;;;;;;;;;;;;;;333.8590204;334.6724726;335.47222;335.456818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;335.4568527;335.47222;335.47222;335.8570381;g;1;0.3767341;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;yellow;g;1;;;;;;;;;9;8;116;11;335.8720378;;;;;;;;;;;;;;;;;335.8581706;337.0719787;337.8717705;337.8560386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;337.8560702;337.8717705;337.8717705;338.3228147;g;1;0.4425242;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;blue;b;0;;;;;;;;;9;9;117;2;338.3385664;;;;;;;;;;;;;;;;;338.3239685;338.4385008;339.2384285;339.222373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;339.2224039;339.2384285;339.2384285;339.6897018;b;1;0.4442878;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;yellow;g;1;;;;;;;;;9;10;118;10;339.7047908;;;;;;;;;;;;;;;;;339.6909459;339.8048162;340.6047543;340.5890236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;340.5890604;340.6047543;340.6047543;341.0223149;g;1;0.4097043;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;blue;b;0;;;;;;;;;9;11;119;9;341.0377601;;;;;;;;;;;;;;;;;341.0235437;341.8378579;342.6374933;342.6214653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;342.6214952;342.6374933;342.6374933;343.0891104;b;1;0.4412015;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;343.0900216;343.1041744;348.103476;;;;;;;
